transaction_id,fee_amount
2140,29.36
2141,15.97
2142,1.06
2143,15.69
2144,97.59
2145,88.22
2146,29.72
2147,45.98
2148,10.24
2149,24.24
2150,3.67
2151,203.93
2152,29.23
2153,32.65
2154,34.66
2155,57.39
2156,59.29
2157,63.79
2158,12.87
2159,18.2
2160,36.15
2161,73.73
2162,54.96
2163,126.71
2164,45.0
2165,11.87
2166,41.85
2167,15.02
2168,33.75
2169,44.96
2170,5.01
2171,117.03
2172,9.65
2173,30.54
2174,12.68
2175,59.03
2176,0.56
2177,228.88
2178,237.05
2179,19.78
2180,91.51
2181,0.0
2182,348.36
2183,70.99
2184,128.33
2185,88.68
2186,16.98
2187,19.48
2188,24.24
2189,18.58
2190,36.89
2191,3.75
2192,484.23
2193,86.41
2194,65.04
2195,14.13
2196,19.35
2197,281.98
2198,63.46
2199,0.49
2200,0.0
2201,5.54
2202,1.19
2203,49.02
2204,0.49
2205,12.57
2206,21.94
2207,3.93
2208,4.04
2209,5.15
2210,35.25
2211,2.15
2212,17.25
2213,169.96
2214,20.27
2215,47.23
2216,41.98
2217,65.27
2218,62.73
2219,24.72
2220,73.25
2221,72.06
2222,104.01
2223,60.36
2224,34.81
2225,7.78
2226,15.13
2227,47.65
2228,77.64
2229,9.36
2230,71.37
2231,36.85
2232,1.49
2233,0.27
2234,32.24
2235,113.03
2236,33.12
2237,19.7
2238,10.69
2239,19.96
2240,1.38
2241,1.74
2242,30.6
2243,4.46
2244,7.9
2245,0.11
2246,0.0
2247,6.82
2248,19.66
2249,93.27
2250,64.14
2251,106.35
2252,88.16
2253,32.7
2254,30.83
2255,66.2
2256,34.93
2257,41.39
2258,13.87
2259,12.68
2260,387.14
2261,62.74
2262,65.25
2263,16.8
2264,23.87
2265,16.59
2266,93.06
2267,71.27
2268,201.44
2269,52.96
2270,46.56
2271,25.27
2272,112.58
2273,31.05
2274,0.0
2275,8.68
2276,4.37
2277,157.86
2278,3.3
2279,2.31
2280,15.68
2281,42.38
2282,2.08
2283,199.71
2284,45.93
2285,165.54
2286,104.98
2287,14.25
2288,180.25
2289,9.39
2290,60.35
2291,1.58
2292,102.8
2293,7.47
2294,12.5
2295,199.29
2296,40.12
2297,82.04
2298,171.36
2299,95.13
2300,79.28
2301,14.28
2302,111.25
2303,9.62
2304,8.13
2305,1.55
2306,60.11
2307,24.38
2308,137.92
2309,13.08
2310,66.48
2311,37.66
2312,85.06
2313,15.52
2314,5.07
2315,12.7
2316,100.41
2317,13.84
2318,26.36
2319,13.58
2320,93.65
2321,20.73
2322,35.36
2323,3.44
2324,24.99
2325,40.91
2326,0.75
2327,149.41
2328,1.54
2329,95.62
2330,44.12
2331,31.12
2332,306.05
2333,101.78
2334,184.74
2335,9.18
2336,80.71
2337,434.15
2338,30.96
2339,77.42
2340,16.62
2341,169.13
2342,4.86
2343,66.74
2344,16.48
2345,58.68
2346,11.88
2347,42.34
2348,142.62
2349,132.8
2350,32.52
2351,15.71
2352,328.37
2353,66.34
2354,131.88
2355,121.16
2356,1.59
2357,205.35
2358,5.8
2359,25.21
2360,208.71
2361,36.64
2362,6.89
2363,26.97
2364,0.0
2365,15.0
2366,278.09
2367,12.09
2368,101.34
2369,55.22
2370,8.89
2371,44.5
2372,168.48
2373,88.67
2374,1.91
2375,11.23
2376,65.81
2377,42.53
2378,3.87
2379,86.77
2380,43.47
2381,32.63
2382,71.94
2383,8.95
2384,57.95
2385,193.44
2386,7.29
2387,1.74
2388,78.52
2389,16.41
2390,83.31
2391,53.12
2392,107.58
2393,130.99
2394,84.65
2395,10.13
2396,108.93
2397,104.88
2398,66.27
2399,47.84
2400,2.2
2401,225.56
2402,108.52
2403,8.94
2404,23.47
2405,33.64
2406,35.22
2407,150.68
2408,58.28
2409,0.0
2410,109.02
2411,14.93
2412,23.63
2413,1.46
2414,33.39
2415,192.15
2416,151.98
2417,30.4
2418,11.61
2419,38.59
2420,6.04
2421,26.08
2422,15.0
2423,6.76
2424,44.09
2425,18.34
2426,0.0
2427,9.58
2428,60.48
2429,64.7
2430,32.2
2431,56.31
2432,93.48
2433,110.31
2434,52.09
2435,19.03
2436,75.29
2437,17.27
2438,0.0
2439,40.16
2440,10.65
2441,78.99
2442,0.0
2443,99.19
2444,21.78
2445,193.97
2446,276.31
2447,17.49
2448,89.39
2449,44.49
2450,47.56
2451,0.17
2452,19.1
2453,188.4
2454,2.39
2455,28.06
2456,42.7
2457,4.15
2458,22.8
2459,96.66
2460,0.71
2461,103.57
2462,0.0
2463,39.09
2464,89.27
2465,0.0
2466,35.03
2467,34.97
2468,67.65
2469,187.12
2470,20.81
2471,19.69
2472,91.52
2473,78.6
2474,36.0
2475,46.27
2476,19.52
2477,83.38
2478,269.63
2479,5.62
2480,74.77
2481,55.01
2482,40.45
2483,65.22
2484,47.54
2485,125.14
2486,126.7
2487,28.67
2488,48.26
2489,80.6
2490,7.75
2491,7.35
2492,74.04
2493,27.6
2494,20.08
2495,13.96
2496,16.97
2497,16.24
2498,0.21
2499,2.56
2500,65.07
2501,28.68
2502,53.09
2503,38.97
2504,43.35
2505,7.27
2506,20.52
2507,288.24
2508,111.75
2509,0.0
2510,70.54
2511,27.32
2512,69.24
2513,0.0
2514,151.57
2515,106.83
2516,41.36
2517,38.74
2518,0.0
2519,8.93
2520,191.13
2521,0.0
2522,11.01
2523,13.69
2524,38.11
2525,23.58
2526,27.47
2527,54.37
2528,34.66
2529,114.48
2530,15.89
2531,6.63
2532,63.54
2533,216.57
2534,100.64
2535,69.07
2536,4.94
2537,26.15
2538,47.35
2539,176.04
2540,32.38
2541,64.12
2542,16.37
2543,165.55
2544,20.42
2545,128.89
2546,112.98
2547,52.14
2548,11.32
2549,110.09
2550,62.34
2551,28.46
2552,78.45
2553,131.77
2554,101.91
2555,46.02
2556,48.45
2557,0.0
2558,17.33
2559,37.85
2560,93.45
2561,85.02
2562,96.69
2563,112.64
2564,27.09
2565,50.45
2566,15.63
2567,23.71
2568,79.89
2569,84.31
2570,28.33
2571,223.23
2572,34.2
2573,3.76
2574,114.26
2575,44.75
2576,4.43
2577,12.35
2578,21.82
2579,82.46
2580,316.49
2581,16.36
2582,0.0
2583,62.54
2584,87.84
2585,126.14
2586,1.68
2587,7.28
2588,73.74
2589,42.58
2590,75.68
2591,53.06
2592,3.31
2593,72.87
2594,113.71
2595,3.39
2596,78.03
2597,240.82
2598,15.61
2599,119.56
2600,1.05
2601,16.33
2602,80.67
2603,40.6
2604,52.07
2605,131.12
2606,27.91
2607,9.47
2608,91.47
2609,57.83
2610,8.24
2611,55.07
2612,0.0
2613,125.05
2614,4.66
2615,82.01
2616,59.18
2617,91.95
2618,0.46
2619,38.41
2620,3.33
2621,0.0
2622,24.77
2623,69.34
2624,49.79
2625,19.76
2626,5.6
2627,0.0
2628,2.34
2629,0.94
2630,15.29
2631,161.2
2632,24.73
2633,5.78
2634,57.42
2635,25.08
2636,25.24
2637,24.76
2638,62.03
2639,82.83
2640,41.37
2641,100.75
2642,9.1
2643,33.98
2644,3.54
2645,52.37
2646,0.0
2647,65.45
2648,59.39
2649,9.54
2650,0.4
2651,109.37
2652,7.36
2653,133.08
2654,156.89
2655,24.37
2656,25.79
2657,0.0
2658,78.02
2659,14.36
2660,42.53
2661,62.09
2662,219.58
2663,3.27
2664,31.5
2665,0.0
2666,18.57
2667,6.99
2668,136.5
2669,103.76
2670,2.29
2671,1.45
2672,285.21
2673,25.24
2674,42.45
2675,31.82
2676,49.13
2677,2.32
2678,134.84
2679,16.08
2680,13.34
2681,4.01
2682,34.11
2683,105.45
2684,13.31
2685,51.9
2686,14.07
2687,1.0
2688,113.71
2689,116.94
2690,101.03
2691,1.57
2692,88.55
2693,33.67
2694,91.88
2695,13.84
2696,53.79
2697,411.5
2698,133.06
2699,22.72
2700,281.65
2701,4.85
2702,81.48
2703,2.24
2704,93.12
2705,24.69
2706,30.96
2707,202.5
2708,0.0
2709,32.72
2710,17.1
2711,8.24
2712,8.25
2713,7.31
2714,20.38
2715,2.31
2716,104.45
2717,0.33
2718,75.93
2719,182.4
2720,31.17
2721,93.63
2722,9.09
2723,73.61
2724,43.71
2725,42.61
2726,81.08
2727,55.21
2728,5.75
2729,4.7
2730,65.78
2731,102.74
2732,110.43
2733,77.42
2734,6.05
2735,37.56
2736,49.75
2737,18.28
2738,200.77
2739,9.35
2740,0.0
2741,14.5
2742,132.54
2743,117.06
2744,121.18
2745,30.86
2746,33.6
2747,4.03
2748,132.11
2749,31.59
2750,20.41
2751,46.07
2752,106.36
2753,122.06
2754,23.48
2755,43.79
2756,169.55
2757,106.29
2758,8.83
2759,50.08
2760,31.57
2761,70.64
2762,78.06
2763,12.63
2764,47.63
2765,0.1
2766,17.63
2767,117.1
2768,72.49
2769,23.56
2770,470.16
2771,74.24
2772,3.08
2773,83.61
2774,35.19
2775,148.57
2776,104.26
2777,37.95
2778,19.04
2779,16.21
2780,17.53
2781,61.45
2782,12.07
2783,134.93
2784,51.22
2785,41.71
2786,32.34
2787,20.7
2788,88.48
2789,4.26
2790,14.08
2791,5.75
2792,219.92
2793,41.02
2794,66.36
2795,63.56
2796,179.89
2797,9.96
2798,124.12
2799,1.84
2800,5.35
2801,76.29
2802,15.33
2803,10.41
2804,81.09
2805,101.22
2806,41.71
2807,15.37
2808,45.31
2809,1.56
2810,37.27
2811,43.41
2812,0.0
2813,38.22
2814,0.85
2815,0.0
2816,70.88
2817,35.44
2818,78.98
2819,188.65
2820,59.77
2821,9.63
2822,39.28
2823,55.1
2824,0.0
2825,28.36
2826,85.83
2827,0.0
2828,94.08
2829,137.43
2830,1.31
2831,123.01
2832,29.23
2833,24.71
2834,29.56
2835,56.58
2836,104.49
2837,183.97
2838,70.63
2839,31.94
2840,24.84
2841,218.53
2842,54.1
2843,90.61
2844,139.27
2845,309.83
2846,2.01
2847,44.76
2848,66.24
2849,81.02
2850,20.03
2851,23.81
2852,49.73
2853,5.94
2854,38.79
2855,23.23
2856,434.27
2857,41.86
2858,12.42
2859,9.95
2860,27.37
2861,11.64
2862,22.63
2863,38.72
2864,67.9
2865,19.47
2866,168.04
2867,0.0
2868,6.32
2869,17.24
2870,143.6
2871,55.89
2872,67.89
2873,19.61
2874,15.56
2875,5.95
2876,11.54
2877,19.2
2878,10.94
2879,180.58
2880,46.4
2881,18.11
2882,35.64
2883,0.0
2884,8.38
2885,72.55
2886,3.29
2887,157.77
2888,53.44
2889,60.64
2890,20.88
2891,35.97
2892,51.86
2893,75.07
2894,53.56
2895,47.83
2896,145.75
2897,1.46
2898,85.11
2899,70.35
2900,29.11
2901,98.42
2902,100.88
2903,139.54
2904,69.39
2905,2.23
2906,0.0
2907,0.0
2908,1.3
2909,4.04
2910,24.59
2911,61.55
2912,41.14
2913,18.43
2914,133.19
2915,14.24
2916,24.75
2917,17.37
2918,154.14
2919,31.23
2920,23.1
2921,11.45
2922,52.03
2923,137.98
2924,11.87
2925,51.67
2926,37.07
2927,81.77
2928,0.0
2929,66.62
2930,128.47
2931,267.57
2932,9.27
2933,187.61
2934,3.79
2935,30.69
2936,10.23
2937,139.7
2938,34.09
2939,13.03
2940,58.99
2941,143.14
2942,47.57
2943,193.16
2944,191.02
2945,27.21
2946,53.4
2947,99.96
2948,129.72
2949,0.55
2950,84.71
2951,5.58
2952,30.13
2953,41.54
2954,0.0
2955,25.86
2956,111.93
2957,285.69
2958,99.54
2959,85.98
2960,12.41
2961,175.66
2962,0.0
2963,106.2
2964,55.55
2965,91.01
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,98.99
2971,202.53
2972,2.08
2973,77.66
2974,52.4
2975,3.8
2976,19.98
2977,194.45
2978,201.04
2979,19.58
2980,181.16
2981,21.85
2982,29.42
2983,132.51
2984,144.89
2985,98.6
2986,75.09
2987,264.76
2988,46.28
2989,17.52
2990,97.78
2991,83.41
2992,2.45
2993,3.16
2994,1.77
2995,140.84
2996,32.1
2997,0.0
2998,144.43
2999,121.48
3000,56.9
3001,90.42
3002,36.43
3003,24.07
3004,13.87
3005,148.51
3006,7.2
3007,49.56
3008,138.36
3009,34.89
3010,92.74
3011,57.34
3012,45.55
3013,97.22
3014,81.35
3015,21.68
3016,0.97
3017,158.59
3018,28.55
3019,83.5
3020,10.59
3021,9.94
3022,2.3
3023,27.45
3024,130.29
3025,10.69
3026,24.54
3027,110.66
3028,12.48
3029,28.55
3030,40.7
3031,1.83
3032,1.79
3033,8.99
3034,7.28
3035,0.9
3036,111.46
3037,0.0
3038,5.02
3039,36.64
3040,70.16
3041,26.57
3042,2.93
3043,38.49
3044,42.56
3045,41.05
3046,19.92
3047,73.61
3048,7.55
3049,72.32
3050,5.93
3051,18.64
3052,23.7
3053,25.64
3054,75.93
3055,5.66
3056,7.04
3057,40.13
3058,50.11
3059,28.33
3060,17.08
3061,136.0
3062,52.43
3063,5.61
3064,79.28
3065,16.21
3066,68.38
3067,2.0
3068,74.64
3069,0.0
3070,64.59
3071,67.36
3072,10.41
3073,127.91
3074,25.21
3075,6.63
3076,25.0
3077,21.4
3078,4.91
3079,54.44
3080,55.19
3081,2.91
3082,42.95
3083,55.17
3084,22.72
3085,91.72
3086,65.08
3087,19.57
3088,7.59
3089,62.86
3090,22.49
3091,62.17
3092,33.69
3093,0.0
3094,42.32
3095,24.85
3096,70.57
3097,28.06
3098,3.24
3099,102.76
3100,22.38
3101,0.75
3102,46.46
3103,17.83
3104,52.56
3105,112.99
3106,2.0
3107,0.36
3108,117.6
3109,77.73
3110,10.01
3111,138.27
3112,41.2
3113,17.11
3114,66.52
3115,47.82
3116,359.31
3117,39.33
3118,82.36
3119,33.34
3120,109.02
3121,38.04
3122,0.0
3123,39.46
3124,8.53
3125,75.65
3126,32.35
3127,29.59
3128,3.43
3129,91.5
3130,89.29
3131,94.52
3132,74.03
3133,63.02
3134,5.5
3135,21.24
3136,9.63
3137,85.03
3138,4.97
3139,11.43
3140,42.27
3141,24.82
3142,19.41
3143,10.65
3144,26.27
3145,89.81
3146,33.93
3147,18.18
3148,6.41
3149,115.93
3150,21.45
3151,77.09
3152,32.07
3153,4.37
3154,10.0
3155,38.83
3156,5.46
3157,18.57
3158,34.34
3159,220.84
3160,8.18
3161,0.0
3162,6.4
3163,150.34
3164,139.42
3165,128.47
3166,4.79
3167,0.0
3168,74.61
3169,28.55
3170,177.45
3171,42.2
3172,261.61
3173,3.87
3174,12.29
3175,19.15
3176,81.47
3177,147.61
3178,5.57
3179,54.97
3180,300.29
3181,15.26
3182,41.78
3183,161.11
3184,233.43
3185,2.98
3186,29.76
3187,57.0
3188,69.5
3189,60.97
3190,166.54
3191,10.78
3192,63.68
3193,134.58
3194,33.51
3195,11.99
3196,168.02
3197,171.73
3198,29.02
3199,1.14
3200,118.1
3201,203.59
3202,17.38
3203,53.92
3204,40.37
3205,114.26
3206,45.35
3207,216.32
3208,4.52
3209,35.58
3210,37.45
3211,0.16
3212,50.48
3213,19.11
3214,197.98
3215,52.03
3216,0.0
3217,20.04
3218,289.42
3219,21.0
3220,107.89
3221,19.03
3222,24.55
3223,66.99
3224,14.95
3225,89.97
3226,50.37
3227,9.99
3228,26.92
3229,0.0
3230,8.43
3231,8.45
3232,9.98
3233,71.96
3234,2.79
3235,0.0
3236,32.58
3237,22.35
3238,159.16
3239,4.58
3240,23.7
3241,8.76
3242,64.81
3243,72.98
3244,21.88
3245,2.27
3246,15.98
3247,41.76
3248,39.01
3249,135.99
3250,88.45
3251,48.43
3252,7.79
3253,23.91
3254,28.28
3255,128.76
3256,26.46
3257,90.24
3258,58.95
3259,59.85
3260,19.76
3261,20.61
3262,48.39
3263,17.64
3264,25.04
3265,31.42
3266,48.49
3267,0.91
3268,5.78
3269,84.26
3270,5.71
3271,107.18
3272,31.29
3273,21.61
3274,29.86
3275,27.13
3276,34.21
3277,0.0
3278,29.16
3279,81.37
3280,68.86
3281,68.51
3282,74.31
3283,92.83
3284,104.68
3285,268.36
3286,109.58
3287,130.66
3288,212.21
3289,0.0
3290,282.19
3291,48.74
3292,18.8
3293,2.65
3294,55.96
3295,6.68
3296,57.96
3297,54.69
3298,2.1
3299,0.0
3300,50.47
3301,104.51
3302,1.3
3303,40.12
3304,61.14
3305,1.69
3306,169.06
3307,16.63
3308,1.09
3309,13.42
3310,405.41
3311,25.03
3312,64.3
3313,107.28
3314,67.23
3315,13.25
3316,25.53
3317,41.07
3318,0.0
3319,0.0
3320,51.38
3321,0.42
3322,12.01
3323,57.1
3324,91.52
3325,15.33
3326,25.42
3327,25.53
3328,7.3
3329,0.0
3330,26.88
3331,28.74
3332,1.63
3333,46.29
3334,25.63
3335,9.17
3336,92.9
3337,110.16
3338,46.6
3339,83.92
3340,120.08
3341,226.98
3342,100.42
3343,60.82
3344,55.33
3345,77.78
3346,131.5
3347,38.02
3348,21.49
3349,7.33
3350,23.35
3351,43.15
3352,11.8
3353,44.97
3354,31.86
3355,42.93
3356,25.47
3357,12.43
3358,2.28
3359,49.88
3360,34.29
3361,10.04
3362,7.12
3363,169.53
3364,1.86
3365,92.87
3366,15.74
3367,15.55
3368,61.46
3369,2.98
3370,9.67
3371,147.4
3372,59.32
3373,66.57
3374,39.79
3375,175.15
3376,409.92
3377,241.11
3378,121.61
3379,30.0
3380,72.2
3381,15.84
3382,107.46
3383,24.78
3384,87.21
3385,27.92
3386,102.02
3387,0.0
3388,19.96
3389,149.52
3390,6.61
3391,68.83
3392,40.2
3393,131.3
3394,11.61
3395,190.77
3396,14.71
3397,97.79
3398,24.02
3399,10.99
3400,43.2
3401,57.08
3402,0.0
3403,64.33
3404,125.82
3405,134.94
3406,30.19
3407,2.19
3408,65.65
3409,84.08
3410,15.79
3411,18.75
3412,12.89
3413,0.0
3414,72.53
3415,0.0
3416,88.06
3417,154.84
3418,49.17
3419,57.8
3420,0.0
3421,2.85
3422,65.65
3423,37.91
3424,53.09
3425,20.1
3426,52.99
3427,138.82
3428,29.75
3429,104.33
3430,47.06
3431,24.73
3432,53.53
3433,28.65
3434,51.72
3435,53.82
3436,57.32
3437,388.52
3438,86.97
3439,12.81
3440,48.1
3441,93.83
3442,45.51
3443,61.28
3444,95.46
3445,87.07
3446,214.96
3447,2.21
3448,81.5
3449,23.16
3450,5.91
3451,23.25
3452,6.52
3453,94.67
3454,214.38
3455,83.5
3456,13.93
3457,133.81
3458,80.25
3459,0.0
3460,119.25
3461,73.46
3462,33.74
3463,197.42
3464,74.02
3465,217.09
3466,104.54
3467,26.97
3468,0.0
3469,3.1
3470,118.15
3471,17.12
3472,1.15
3473,14.01
3474,10.83
3475,127.06
3476,75.56
3477,65.6
3478,49.9
3479,51.28
3480,109.11
3481,25.31
3482,215.16
3483,39.83
3484,70.21
3485,0.0
3486,108.78
3487,30.81
3488,20.97
3489,33.58
3490,51.71
3491,0.0
3492,54.74
3493,34.47
3494,58.3
3495,11.0
3496,11.67
3497,14.37
3498,0.0
3499,113.0
3500,31.62
3501,3.29
3502,9.73
3503,45.1
3504,70.46
3505,14.24
3506,11.19
3507,159.68
3508,4.41
3509,31.49
3510,26.62
3511,58.32
3512,35.95
3513,6.74
3514,7.46
3515,233.42
3516,32.94
3517,35.45
3518,4.49
3519,1.78
3520,206.07
3521,44.68
3522,62.98
3523,65.84
3524,105.74
3525,30.02
3526,0.0
3527,60.18
3528,8.78
3529,7.28
3530,15.24
3531,7.95
3532,21.74
3533,59.2
3534,8.03
3535,0.0
3536,0.0
3537,2.84
3538,5.18
3539,15.31
3540,104.67
3541,192.6
3542,157.45
3543,28.18
3544,2.24
3545,13.06
3546,71.21
3547,71.49
3548,40.43
3549,18.63
3550,38.38
3551,135.42
3552,39.42
3553,16.05
3554,0.0
3555,125.11
3556,0.0
3557,22.65
3558,69.41
3559,109.18
3560,18.4
3561,85.32
3562,47.75
3563,42.46
3564,21.73
3565,245.62
3566,19.79
3567,58.45
3568,69.54
3569,0.08
3570,17.47
3571,25.97
3572,2.55
3573,31.14
3574,3.59
3575,95.9
3576,4.25
3577,0.94
3578,3.73
3579,20.82
3580,3.79
3581,21.69
3582,36.09
3583,101.85
3584,15.65
3585,23.35
3586,84.67
3587,14.39
3588,26.64
3589,0.0
3590,61.63
3591,134.79
3592,26.15
3593,84.67
3594,21.03
3595,6.57
3596,0.99
3597,10.54
3598,118.11
3599,61.5
3600,90.8
3601,32.32
3602,5.31
3603,298.64
3604,19.46
3605,11.95
3606,42.59
3607,26.42
3608,68.16
3609,20.59
3610,36.39
3611,143.15
3612,18.68
3613,4.02
3614,45.13
3615,30.31
3616,147.46
3617,51.57
3618,22.34
3619,12.31
3620,147.39
3621,27.45
3622,17.86
3623,81.2
3624,63.02
3625,19.01
3626,22.85
3627,29.5
3628,12.14
3629,7.44
3630,59.59
3631,11.02
3632,4.45
3633,284.77
3634,220.59
3635,128.29
3636,7.36
3637,22.98
3638,19.66
3639,77.6
3640,92.56
3641,49.21
3642,8.43
3643,173.77
3644,5.17
3645,25.16
3646,34.8
3647,97.0
3648,133.36
3649,84.79
3650,123.85
3651,2.98
3652,55.52
3653,136.52
3654,16.54
3655,37.12
3656,188.5
3657,10.27
3658,10.74
3659,1.14
3660,136.15
3661,2.37
3662,72.3
3663,68.11
3664,267.53
3665,1.06
3666,18.95
3667,18.02
3668,0.68
3669,76.41
3670,201.88
3671,220.95
3672,15.84
3673,15.97
3674,26.4
3675,6.91
3676,152.9
3677,58.07
3678,139.52
3679,60.6
3680,34.41
3681,16.51
3682,26.77
3683,62.24
3684,2.0
3685,3.12
3686,26.6
3687,1.07
3688,69.99
3689,4.38
3690,9.48
3691,4.72
3692,19.61
3693,7.81
3694,76.68
3695,0.0
3696,25.25
3697,59.41
3698,12.37
3699,214.4
3700,23.69
3701,15.98
3702,67.62
3703,72.31
3704,0.36
3705,25.18
3706,5.26
3707,120.94
3708,18.55
3709,60.26
3710,274.67
3711,144.12
3712,54.37
3713,22.47
3714,25.81
3715,78.69
3716,85.96
3717,63.89
3718,0.73
3719,31.83
3720,37.77
3721,11.63
3722,5.19
3723,79.15
3724,18.35
3725,15.71
3726,5.18
3727,96.68
3728,6.24
3729,0.0
3730,44.48
3731,71.71
3732,132.92
3733,29.64
3734,24.45
3735,11.25
3736,12.81
3737,156.8
3738,87.74
3739,61.69
3740,106.03
3741,131.94
3742,14.54
3743,12.63
3744,14.29
3745,5.52
3746,37.07
3747,273.19
3748,66.15
3749,31.55
3750,10.33
3751,13.55
3752,167.24
3753,21.03
3754,63.13
3755,167.76
3756,20.03
3757,0.0
3758,260.85
3759,36.9
3760,7.84
3761,24.47
3762,14.7
3763,8.03
3764,75.67
3765,154.27
3766,24.43
3767,56.25
3768,25.86
3769,24.45
3770,91.5
3771,108.72
3772,43.83
3773,76.99
3774,18.52
3775,210.45
3776,40.41
3777,261.82
3778,55.26
3779,37.25
3780,33.15
3781,140.21
3782,160.17
3783,79.3
3784,65.05
3785,0.0
3786,18.8
3787,68.27
3788,2.04
3789,86.56
3790,25.2
3791,1.52
3792,9.5
3793,52.91
3794,2.86
3795,35.77
3796,9.55
3797,96.43
3798,27.07
3799,36.62
3800,48.27
3801,19.19
3802,0.0
3803,164.73
3804,0.0
3805,27.88
3806,4.58
3807,109.05
3808,16.79
3809,84.41
3810,20.38
3811,115.98
3812,0.0
3813,112.02
3814,132.04
3815,8.55
3816,99.08
3817,29.32
3818,68.4
3819,227.01
3820,54.43
3821,75.11
3822,26.45
3823,59.35
3824,7.45
3825,82.64
3826,0.86
3827,24.19
3828,443.73
3829,0.15
3830,65.45
3831,92.52
3832,23.73
3833,0.0
3834,0.0
3835,41.72
3836,183.03
3837,5.95
3838,10.5
3839,74.55
3840,70.05
3841,54.02
3842,49.79
3843,13.82
3844,67.11
3845,22.61
3846,71.08
3847,62.56
3848,70.96
3849,142.09
3850,0.12
3851,26.21
3852,22.24
3853,163.01
3854,130.3
3855,0.0
3856,22.04
3857,32.62
3858,102.72
3859,0.0
3860,13.11
3861,18.71
3862,32.68
3863,27.61
3864,233.57
3865,0.0
3866,14.48
3867,85.71
3868,82.03
3869,15.78
3870,13.11
3871,12.56
3872,38.6
3873,87.88
3874,73.9
3875,85.88
3876,23.18
3877,37.6
3878,38.21
3879,46.71
3880,100.48
3881,0.0
3882,57.98
3883,53.93
3884,67.13
3885,101.55
3886,3.4
3887,214.86
3888,0.24
3889,41.06
