user_id,signup_date,country,device_type,acquisition_channel
647,2022-11-13,Nigeria,iOS,Referral
648,2022-12-27,Kenya,Web,Organic
649,2022-01-01,Ghana,Android,Referral
650,2022-12-14,South Africa,Android,Organic
651,2022-07-09,Kenya,Android,Ads
652,2022-07-10,Nigeria,Web,Ads
653,2022-11-08,Kenya,iOS,Ads
654,2022-04-27,Kenya,iOS,Organic
655,2022-05-14,Ghana,Web,Referral
656,2022-02-27,Ghana,Android,Organic
657,2022-02-13,South Africa,iOS,Organic
658,2022-06-22,South Africa,Android,Referral
659,2022-06-09,South Africa,Web,Ads
660,2022-06-22,Kenya,Web,Referral
661,2022-11-13,South Africa,iOS,Ads
662,2022-10-30,Kenya,Android,Referral
663,2022-05-29,South Africa,Android,Referral
664,2022-03-21,South Africa,Web,Referral
665,2022-08-01,Nigeria,iOS,Ads
666,2022-07-22,Ghana,iOS,Referral
667,2022-09-09,Kenya,Android,Ads
668,2022-08-17,Kenya,iOS,Organic
669,2022-06-13,Ghana,Web,Ads
670,2022-08-15,Kenya,iOS,Referral
671,2022-05-27,Kenya,Web,Organic
672,2022-01-20,Ghana,Web,Referral
673,2022-02-16,Nigeria,Android,Ads
674,2022-08-21,Kenya,iOS,Organic
675,2022-11-01,Nigeria,Web,Ads
676,2022-01-14,South Africa,iOS,Referral
677,2022-05-23,Nigeria,Web,Ads
678,2022-01-01,South Africa,iOS,Organic
679,2022-02-23,South Africa,Web,Organic
680,2022-09-16,South Africa,Web,Ads
681,2022-05-24,South Africa,Web,Ads
682,2022-01-12,Nigeria,iOS,Organic
683,2022-11-26,Ghana,iOS,Referral
684,2022-08-12,South Africa,Web,Organic
685,2022-09-29,Kenya,Web,Organic
686,2022-12-24,Kenya,Android,Ads
687,2022-06-05,Ghana,Web,Referral
688,2022-01-08,Nigeria,Android,Ads
689,2022-05-02,Ghana,iOS,Ads
690,2022-12-14,South Africa,Web,Organic
691,2022-06-13,South Africa,Web,Organic
692,2022-03-31,Ghana,Android,Referral
693,2022-05-16,Kenya,iOS,Referral
694,2022-07-05,Nigeria,Web,Organic
695,2022-11-12,South Africa,iOS,Referral
696,2022-06-27,South Africa,Web,Organic
697,2022-01-28,Nigeria,Web,Referral
698,2022-08-08,South Africa,Android,Organic
699,2022-12-23,Kenya,Web,Organic
700,2022-02-10,South Africa,iOS,Referral
701,2022-08-16,Nigeria,Web,Organic
702,2022-07-11,Kenya,iOS,Organic
703,2022-05-25,Nigeria,iOS,Organic
704,2022-07-20,South Africa,Android,Organic
705,2022-07-31,Ghana,Android,Ads
706,2022-08-08,Kenya,iOS,Ads
707,2022-08-28,Ghana,iOS,Ads
708,2022-02-15,South Africa,iOS,Referral
709,2022-02-04,Nigeria,Web,Organic
710,2022-09-10,South Africa,Web,Referral
711,2022-03-23,Kenya,iOS,Referral
712,2022-09-13,Nigeria,Android,Organic
713,2022-07-16,South Africa,Android,Referral
714,2022-10-30,South Africa,Web,Organic
715,2022-01-10,Ghana,iOS,Referral
716,2022-11-08,Kenya,Web,Referral
717,2022-10-13,Kenya,iOS,Organic
718,2022-08-30,Kenya,iOS,Referral
719,2022-09-08,South Africa,Web,Organic
720,2022-12-31,Kenya,Web,Ads
721,2022-01-05,Ghana,iOS,Referral
722,2022-04-29,South Africa,Web,Ads
723,2022-10-16,Nigeria,iOS,Referral
724,2022-03-06,South Africa,iOS,Ads
725,2022-05-26,Kenya,Web,Ads
726,2022-08-12,South Africa,Web,Referral
727,2022-08-27,South Africa,Web,Organic
728,2022-06-26,South Africa,Web,Referral
729,2022-09-24,Kenya,Web,Ads
730,2022-12-07,Kenya,iOS,Ads
731,2022-10-09,Kenya,iOS,Referral
732,2022-03-04,Nigeria,Web,Ads
733,2022-08-05,South Africa,Web,Ads
734,2022-12-08,Nigeria,Android,Ads
735,2022-11-11,Ghana,iOS,Referral
736,2022-10-10,Nigeria,iOS,Organic
737,2022-06-26,South Africa,Android,Ads
738,2022-04-08,Nigeria,Android,Ads
739,2022-04-15,Nigeria,Web,Ads
740,2022-04-09,Nigeria,Web,Organic
741,2022-11-07,Kenya,iOS,Referral
742,2022-01-06,South Africa,Android,Ads
743,2022-07-16,Nigeria,Web,Organic
744,2022-12-17,South Africa,iOS,Ads
745,2022-05-13,Kenya,Web,Ads
746,2022-12-24,Ghana,iOS,Organic
747,2022-09-16,South Africa,Web,Organic
748,2022-01-23,Nigeria,Web,Organic
749,2022-02-22,Nigeria,Android,Ads
750,2022-06-14,South Africa,Android,Organic
751,2022-07-21,Kenya,Web,Referral
752,2022-03-24,Kenya,Web,Ads
753,2022-05-25,South Africa,Web,Organic
754,2022-03-26,Kenya,Android,Ads
755,2022-03-19,Nigeria,Android,Organic
756,2022-01-01,Kenya,Android,Organic
757,2022-02-20,Kenya,Android,Ads
758,2022-06-22,South Africa,Web,Ads
759,2022-07-24,Kenya,Web,Ads
760,2022-09-17,South Africa,iOS,Referral
761,2022-10-15,Kenya,iOS,Referral
762,2022-02-03,Kenya,Web,Referral
763,2022-12-14,Kenya,iOS,Ads
764,2022-04-05,Ghana,Android,Ads
765,2022-03-13,Nigeria,iOS,Ads
766,2022-02-08,South Africa,Web,Referral
767,2022-06-03,South Africa,Web,Referral
768,2022-09-07,Kenya,iOS,Organic
769,2022-06-11,South Africa,Web,Ads
770,2022-04-28,Kenya,Android,Organic
771,2022-09-16,South Africa,Android,Organic
772,2022-11-02,South Africa,Android,Referral
773,2022-09-25,South Africa,iOS,Ads
774,2022-02-23,South Africa,Web,Organic
775,2022-08-24,Ghana,Android,Ads
776,2022-08-10,Ghana,Android,Ads
777,2022-09-08,Kenya,Android,Ads
778,2022-11-09,Nigeria,iOS,Referral
779,2022-04-22,Ghana,Android,Referral
780,2022-09-12,Nigeria,Web,Referral
781,2022-10-30,Nigeria,iOS,Organic
782,2022-07-26,Ghana,iOS,Referral
783,2022-08-17,Ghana,Web,Referral
784,2022-12-07,Nigeria,iOS,Organic
785,2022-03-07,South Africa,Android,Organic
786,2022-03-16,Kenya,iOS,Referral
787,2022-04-13,South Africa,Android,Referral
788,2022-07-11,South Africa,Android,Ads
789,2022-09-09,South Africa,iOS,Organic
790,2022-08-14,South Africa,Web,Ads
791,2022-10-21,Nigeria,Web,Referral
792,2022-11-02,Kenya,Web,Organic
793,2022-04-08,South Africa,iOS,Organic
794,2022-12-04,Ghana,iOS,Organic
795,2022-10-13,South Africa,Web,Ads
796,2022-12-01,Nigeria,Android,Organic
797,2022-12-13,South Africa,iOS,Referral
798,2022-11-04,Nigeria,Android,Organic
799,2022-09-06,Nigeria,Android,Referral
800,2022-06-15,South Africa,iOS,Organic
801,2022-12-01,Nigeria,iOS,Organic
802,2022-01-30,Nigeria,Android,Organic
803,2022-09-04,Ghana,Web,Ads
804,2022-04-16,South Africa,iOS,Ads
805,2022-02-20,Kenya,Android,Ads
806,2022-03-22,Ghana,Android,Ads
807,2022-05-13,Ghana,Web,Referral
808,2022-10-12,Ghana,Web,Referral
809,2022-05-18,Ghana,Web,Ads
810,2022-07-03,Ghana,Web,Ads
811,2022-11-26,South Africa,iOS,Ads
812,2022-09-30,Nigeria,iOS,Referral
813,2022-12-06,Ghana,iOS,Referral
814,2022-03-10,Kenya,Web,Ads
815,2022-02-03,Kenya,Android,Organic
816,2022-09-19,Ghana,Web,Ads
817,2022-02-22,Ghana,Android,Referral
818,2022-07-24,Ghana,iOS,Ads
819,2022-05-06,Ghana,Android,Ads
820,2022-08-23,Ghana,iOS,Ads
821,2022-02-12,South Africa,iOS,Ads
822,2022-08-28,Kenya,Android,Referral
823,2022-04-21,Ghana,Android,Ads
824,2022-09-06,South Africa,iOS,Referral
825,2022-05-31,Kenya,Android,Referral
826,2022-07-02,Kenya,iOS,Organic
827,2022-12-02,Nigeria,Web,Organic
828,2022-04-05,Ghana,Web,Ads
829,2022-01-08,Nigeria,iOS,Ads
830,2022-12-26,Nigeria,Web,Referral
831,2022-07-03,Ghana,Web,Referral
832,2022-10-08,Ghana,Web,Ads
833,2022-07-14,Kenya,iOS,Referral
834,2022-12-18,Nigeria,iOS,Ads
835,2022-07-14,South Africa,Android,Ads
836,2022-06-04,Kenya,Android,Ads
837,2022-04-03,South Africa,Web,Referral
838,2022-06-09,South Africa,Web,Referral
839,2022-03-02,Ghana,Web,Ads
840,2022-05-02,Ghana,Web,Referral
841,2022-02-20,South Africa,Android,Organic
842,2022-10-04,Nigeria,Web,Ads
843,2022-01-05,South Africa,Android,Organic
844,2022-04-02,South Africa,iOS,Organic
845,2022-06-19,Kenya,iOS,Referral
846,2022-11-13,South Africa,Web,Organic
847,2022-01-22,South Africa,Web,Ads
848,2022-11-22,Ghana,Android,Ads
849,2022-01-01,Nigeria,Web,Ads
850,2022-05-13,Nigeria,iOS,Referral
851,2022-08-21,Kenya,iOS,Ads
852,2022-01-12,Kenya,Web,Organic
853,2022-12-12,Nigeria,Android,Referral
854,2022-02-15,Kenya,Android,Ads
855,2022-02-03,Ghana,Android,Referral
856,2022-03-19,South Africa,Android,Referral
857,2022-08-06,Kenya,Web,Referral
858,2022-10-28,Nigeria,Web,Organic
859,2022-03-14,Ghana,Android,Referral
860,2022-10-09,South Africa,Android,Ads
861,2022-09-06,Ghana,Web,Organic
862,2022-02-16,South Africa,Web,Referral
863,2022-05-01,Kenya,Web,Ads
864,2022-08-02,Ghana,iOS,Ads
865,2022-08-27,Ghana,iOS,Organic
866,2022-02-25,Kenya,iOS,Ads
867,2022-12-16,South Africa,Android,Referral
868,2022-04-17,Nigeria,Android,Ads
869,2022-11-15,Kenya,iOS,Ads
870,2022-02-17,Kenya,iOS,Organic
871,2022-03-02,Ghana,Android,Organic
872,2022-12-03,Kenya,Android,Referral
873,2022-01-26,Kenya,Android,Organic
874,2022-10-19,Kenya,Android,Ads
875,2022-09-14,Nigeria,Web,Organic
876,2022-01-08,Kenya,Web,Organic
877,2022-04-23,Ghana,iOS,Organic
878,2022-12-21,Kenya,Android,Referral
879,2022-09-10,Nigeria,Web,Organic
880,2022-06-29,Nigeria,iOS,Ads
881,2022-07-26,Nigeria,iOS,Organic
882,2022-10-30,South Africa,Web,Organic
883,2022-05-07,Nigeria,iOS,Referral
884,2022-02-25,Nigeria,Android,Referral
885,2022-08-02,South Africa,Android,Referral
886,2022-01-14,Nigeria,Web,Referral
887,2022-01-28,Nigeria,Android,Organic
888,2022-03-19,South Africa,Web,Ads
889,2022-08-04,Nigeria,iOS,Organic
890,2022-12-31,Nigeria,Web,Referral
891,2022-06-03,Nigeria,iOS,Referral
892,2022-01-14,Kenya,Web,Referral
893,2022-07-06,Ghana,Web,Referral
894,2022-11-08,Nigeria,iOS,Ads
895,2022-01-07,Ghana,Android,Ads
896,2022-01-03,Kenya,Android,Referral
897,2022-04-21,South Africa,Web,Organic
898,2022-08-26,South Africa,Android,Referral
899,2022-12-29,South Africa,Android,Referral
900,2022-08-27,Kenya,Android,Organic
901,2022-10-01,Ghana,Web,Organic
902,2022-10-21,Ghana,iOS,Organic
903,2022-08-15,Kenya,Android,Referral
904,2022-01-15,Nigeria,Android,Organic
905,2022-07-11,Nigeria,iOS,Referral
906,2022-04-29,South Africa,Android,Ads
907,2022-01-28,South Africa,Web,Organic
908,2022-07-21,South Africa,Android,Ads
909,2022-02-08,Kenya,Web,Organic
910,2022-09-30,South Africa,iOS,Ads
911,2022-08-19,Nigeria,Web,Referral
912,2022-03-27,Kenya,iOS,Ads
913,2022-05-06,South Africa,Web,Referral
914,2022-10-27,South Africa,Web,Ads
915,2022-01-25,South Africa,Android,Ads
916,2022-05-25,Kenya,Android,Referral
917,2022-01-13,South Africa,Web,Referral
918,2022-07-31,Nigeria,Android,Referral
919,2022-01-25,Kenya,Android,Organic
920,2022-03-09,Ghana,Web,Organic
921,2022-03-08,Kenya,Web,Referral
922,2022-08-21,Kenya,Android,Referral
923,2022-04-19,Kenya,iOS,Referral
924,2022-05-26,Ghana,Android,Organic
925,2022-04-21,Ghana,Web,Organic
926,2022-08-16,Nigeria,Web,Ads
927,2022-04-21,Nigeria,Android,Referral
928,2022-02-03,Ghana,Web,Ads
929,2022-04-21,Kenya,iOS,Organic
930,2022-09-21,Nigeria,Web,Ads
931,2022-08-24,South Africa,Android,Organic
932,2022-03-24,South Africa,iOS,Ads
933,2022-02-11,Nigeria,Android,Ads
934,2022-04-11,Kenya,Android,Ads
935,2022-01-06,Nigeria,iOS,Ads
936,2022-06-29,Kenya,Android,Organic
937,2022-10-09,Kenya,Web,Organic
938,2022-11-16,Nigeria,Android,Referral
939,2022-08-14,Nigeria,Web,Organic
940,2022-11-11,Ghana,Android,Referral
941,2022-12-31,Ghana,iOS,Referral
942,2022-08-17,Ghana,Web,Organic
943,2022-10-16,South Africa,Android,Referral
944,2022-05-30,Ghana,Android,Organic
945,2022-10-04,Ghana,Android,Referral
946,2022-07-17,Kenya,iOS,Organic
947,2022-03-11,Ghana,Android,Referral
948,2022-04-22,Nigeria,Web,Referral
949,2022-01-04,South Africa,iOS,Organic
950,2022-12-16,Kenya,Android,Organic
951,2022-11-27,Ghana,iOS,Referral
952,2022-11-14,South Africa,Android,Organic
953,2022-12-16,Nigeria,iOS,Ads
954,2022-04-05,Ghana,Android,Referral
955,2022-06-01,Kenya,Android,Referral
956,2022-11-07,Ghana,Android,Ads
957,2022-05-17,Kenya,Web,Ads
958,2022-09-04,Nigeria,iOS,Organic
959,2022-08-31,Ghana,iOS,Organic
960,2022-01-31,Nigeria,Android,Ads
961,2022-02-09,Nigeria,Web,Ads
962,2022-08-17,Kenya,Android,Ads
963,2022-02-05,South Africa,iOS,Organic
964,2022-08-11,Kenya,Web,Ads
965,2022-01-06,Nigeria,Web,Referral
966,2022-11-18,South Africa,Android,Referral
967,2022-08-08,Ghana,Android,Referral
968,2022-03-16,South Africa,iOS,Referral
969,2022-01-04,Kenya,iOS,Organic
970,2022-12-01,South Africa,Android,Organic
971,2022-05-14,South Africa,Android,Organic
972,2022-04-28,South Africa,Android,Ads
973,2022-04-04,Ghana,iOS,Organic
974,2022-03-03,Kenya,iOS,Ads
975,2022-07-13,Kenya,Web,Referral
976,2022-12-01,Ghana,iOS,Referral
977,2022-07-22,Nigeria,Web,Organic
978,2022-01-26,South Africa,Web,Referral
979,2022-06-22,Kenya,iOS,Referral
980,2022-10-27,Kenya,Web,Referral
981,2022-05-13,South Africa,Android,Organic
982,2022-11-22,South Africa,Web,Referral
983,2022-04-28,South Africa,Web,Ads
984,2022-11-20,South Africa,Web,Ads
985,2022-10-02,Kenya,iOS,Organic
986,2022-07-31,Kenya,Android,Organic
987,2022-08-13,Kenya,iOS,Ads
988,2022-01-20,Nigeria,iOS,Organic
989,2022-04-23,Kenya,Web,Referral
990,2022-05-20,Kenya,Android,Organic
991,2022-02-16,Kenya,iOS,Ads
992,2022-01-01,South Africa,iOS,Organic
993,2022-03-31,Ghana,iOS,Ads
994,2022-05-22,South Africa,Web,Organic
995,2022-11-16,South Africa,iOS,Referral
996,2022-02-07,South Africa,iOS,Organic
997,2022-10-20,South Africa,Android,Referral
998,2022-05-19,Kenya,Android,Ads
999,2022-12-22,Kenya,Android,Referral
1000,2022-11-29,South Africa,Android,Ads
1001,2022-09-16,Nigeria,Web,Ads
1002,2022-06-10,Nigeria,iOS,Referral
1003,2022-06-27,Nigeria,Android,Referral
1004,2022-01-10,Ghana,Web,Referral
1005,2022-09-18,Kenya,iOS,Ads
1006,2022-05-18,South Africa,Web,Referral
1007,2022-06-21,Kenya,Android,Referral
1008,2022-01-13,Nigeria,Web,Referral
1009,2022-06-17,Nigeria,iOS,Ads
1010,2022-05-10,Ghana,Web,Referral
1011,2022-03-25,Ghana,iOS,Referral
1012,2022-11-17,South Africa,iOS,Organic
1013,2022-11-15,Nigeria,Android,Organic
1014,2022-04-11,Ghana,iOS,Organic
1015,2022-11-25,Ghana,iOS,Organic
1016,2022-09-30,Nigeria,iOS,Ads
1017,2022-09-22,Nigeria,Android,Organic
1018,2022-02-07,Nigeria,Android,Organic
1019,2022-04-04,Ghana,iOS,Referral
1020,2022-04-05,Ghana,Web,Ads
1021,2022-11-01,Ghana,Android,Referral
1022,2022-03-10,Kenya,Web,Referral
1023,2022-11-14,Kenya,iOS,Referral
1024,2022-08-24,Kenya,Android,Referral
1025,2022-11-30,Ghana,Web,Referral
1026,2022-05-17,Kenya,Web,Referral
1027,2022-03-17,Nigeria,Web,Organic
1028,2022-02-04,Kenya,iOS,Referral
1029,2022-01-01,Kenya,Web,Referral
1030,2022-10-23,Nigeria,Android,Ads
1031,2022-11-16,South Africa,Web,Referral
1032,2022-03-01,Kenya,Android,Ads
1033,2022-11-16,South Africa,iOS,Ads
1034,2022-12-15,Kenya,iOS,Ads
1035,2022-11-24,Ghana,iOS,Referral
1036,2022-09-24,Ghana,Android,Ads
1037,2022-12-27,Kenya,iOS,Referral
1038,2022-08-17,South Africa,Android,Ads
1039,2022-09-27,Nigeria,Android,Organic
1040,2022-11-12,Kenya,Web,Organic
1041,2022-10-13,South Africa,iOS,Organic
1042,2022-10-18,Ghana,Android,Referral
1043,2022-08-01,Ghana,Android,Referral
1044,2022-06-14,Nigeria,Web,Referral
1045,2022-01-05,Nigeria,Android,Organic
1046,2022-12-05,South Africa,iOS,Organic
1047,2022-03-19,Ghana,iOS,Ads
1048,2022-03-03,Nigeria,Web,Ads
1049,2022-05-12,Ghana,Android,Ads
1050,2022-03-30,Ghana,Web,Ads
1051,2022-08-25,Kenya,iOS,Organic
1052,2022-02-11,Kenya,Web,Ads
1053,2022-03-30,Nigeria,Android,Organic
1054,2022-10-23,South Africa,Android,Ads
1055,2022-11-24,Kenya,Web,Organic
1056,2022-10-22,South Africa,iOS,Ads
1057,2022-04-14,Ghana,iOS,Referral
1058,2022-01-14,Nigeria,Android,Organic
1059,2022-10-15,Nigeria,iOS,Ads
1060,2022-06-28,Kenya,iOS,Referral
1061,2022-05-05,Ghana,Web,Ads
1062,2022-12-19,Nigeria,Web,Referral
1063,2022-01-23,Nigeria,Web,Referral
1064,2022-03-04,Kenya,Android,Referral
1065,2022-05-23,South Africa,iOS,Referral
1066,2022-06-02,Kenya,iOS,Organic
1067,2022-05-25,Nigeria,iOS,Organic
1068,2022-08-13,Ghana,Web,Organic
1069,2022-11-05,South Africa,Android,Organic
1070,2022-04-14,Kenya,Android,Referral
1071,2022-04-14,South Africa,Android,Referral
1072,2022-02-08,Nigeria,iOS,Ads
1073,2022-07-17,South Africa,iOS,Referral
1074,2022-05-14,Kenya,Web,Referral
1075,2022-03-08,Ghana,Web,Referral
1076,2022-06-28,Ghana,Web,Organic
1077,2022-02-11,Ghana,iOS,Organic
1078,2022-01-15,Ghana,iOS,Referral
1079,2022-04-21,Nigeria,Android,Ads
1080,2022-06-06,Kenya,Android,Organic
1081,2022-10-16,South Africa,Android,Ads
1082,2022-08-19,Kenya,iOS,Ads
1083,2022-06-06,Kenya,Android,Ads
1084,2022-02-07,South Africa,iOS,Organic
1085,2022-04-07,Ghana,Android,Referral
1086,2022-10-16,Ghana,Android,Ads
1087,2022-09-11,Nigeria,Web,Organic
1088,2022-07-15,Ghana,iOS,Ads
1089,2022-03-27,Nigeria,iOS,Referral
1090,2022-11-18,Nigeria,iOS,Referral
1091,2022-01-10,Ghana,Android,Ads
1092,2022-01-05,Kenya,iOS,Organic
1093,2022-05-03,Ghana,Android,Ads
1094,2022-11-26,Kenya,Web,Referral
1095,2022-12-19,South Africa,iOS,Ads
1096,2022-04-28,Kenya,iOS,Organic
1097,2022-10-21,Nigeria,Android,Ads
1098,2022-06-08,Nigeria,iOS,Organic
1099,2022-10-30,South Africa,iOS,Organic
1100,2022-08-16,Nigeria,Web,Ads
1101,2022-12-31,South Africa,iOS,Ads
1102,2022-08-04,Ghana,Web,Ads
1103,2022-07-03,Ghana,Web,Referral
1104,2022-01-15,Nigeria,iOS,Organic
1105,2022-06-06,Ghana,Web,Organic
1106,2022-05-16,South Africa,Android,Referral
1107,2022-09-18,Nigeria,Android,Ads
1108,2022-06-06,South Africa,Android,Ads
1109,2022-02-16,Ghana,Android,Referral
1110,2022-11-20,Ghana,iOS,Referral
1111,2022-11-28,Ghana,Android,Ads
1112,2022-06-22,Nigeria,iOS,Referral
1113,2022-05-10,Ghana,Web,Referral
1114,2022-04-05,Kenya,Web,Ads
1115,2022-04-25,Kenya,iOS,Organic
1116,2022-08-31,Kenya,Web,Organic
1117,2022-10-19,Kenya,Android,Ads
1118,2022-10-09,Nigeria,Android,Ads
1119,2022-10-26,Kenya,Web,Referral
1120,2022-10-10,Kenya,Web,Referral
1121,2022-03-10,Ghana,Web,Organic
1122,2022-05-28,Nigeria,Web,Ads
1123,2022-01-11,Ghana,Web,Referral
1124,2022-09-11,Ghana,iOS,Ads
1125,2022-11-26,Ghana,iOS,Referral
1126,2022-12-26,South Africa,Android,Ads
1127,2022-02-07,Nigeria,iOS,Referral
1128,2022-05-14,Kenya,iOS,Organic
1129,2022-07-19,South Africa,Android,Ads
1130,2022-01-23,Nigeria,iOS,Referral
1131,2022-10-30,Kenya,Web,Ads
1132,2022-12-12,South Africa,Android,Organic
1133,2022-10-29,Ghana,Web,Referral
1134,2022-12-29,Ghana,Android,Referral
1135,2022-08-06,Kenya,Web,Ads
1136,2022-05-21,South Africa,Web,Organic
1137,2022-04-14,Ghana,Web,Ads
1138,2022-07-29,Kenya,Android,Referral
1139,2022-04-21,Kenya,iOS,Referral
1140,2022-04-14,Kenya,Android,Referral
1141,2022-11-12,Kenya,Android,Ads
1142,2022-06-20,Kenya,Android,Referral
1143,2022-12-22,Kenya,iOS,Ads
1144,2022-11-20,South Africa,Web,Ads
1145,2022-05-13,Nigeria,Android,Referral
1146,2022-10-20,Ghana,Web,Referral
1147,2022-11-24,Nigeria,Web,Organic
1148,2022-05-07,Ghana,iOS,Referral
1149,2022-04-16,South Africa,iOS,Referral
1150,2022-04-02,Nigeria,Web,Referral
1151,2022-10-14,Ghana,iOS,Referral
1152,2022-02-20,Ghana,Web,Ads
1153,2022-01-29,South Africa,Android,Referral
1154,2022-10-23,Nigeria,iOS,Ads
1155,2022-10-24,South Africa,Web,Ads
1156,2022-08-02,Ghana,Web,Organic
1157,2022-09-24,Nigeria,Android,Organic
1158,2022-09-14,Ghana,Web,Organic
1159,2022-10-29,Nigeria,Web,Organic
1160,2022-04-11,Nigeria,iOS,Ads
1161,2022-12-12,South Africa,iOS,Referral
1162,2022-04-20,South Africa,iOS,Ads
1163,2022-07-01,Nigeria,Android,Organic
1164,2022-11-09,Nigeria,Android,Organic
1165,2022-01-01,Ghana,Web,Ads
1166,2022-11-15,Kenya,Android,Referral
1167,2022-02-24,Kenya,Web,Referral
1168,2022-05-29,Ghana,Android,Ads
1169,2022-11-05,Ghana,Web,Ads
1170,2022-05-17,Ghana,iOS,Referral
1171,2022-07-21,Kenya,Android,Organic
1172,2022-11-09,Kenya,Android,Referral
1173,2022-04-27,South Africa,Web,Ads
1174,2022-06-03,Ghana,Web,Organic
1175,2022-10-18,Nigeria,Web,Ads
1176,2022-03-04,Ghana,Web,Ads
1177,2022-09-01,Nigeria,Android,Organic
1178,2022-01-25,Kenya,Web,Referral
1179,2022-03-31,Ghana,Android,Organic
1180,2022-03-16,Ghana,Web,Organic
1181,2022-10-21,South Africa,iOS,Ads
1182,2022-07-29,Nigeria,Android,Referral
1183,2022-12-13,South Africa,Web,Referral
1184,2022-01-17,Nigeria,iOS,Organic
1185,2022-05-08,Ghana,Web,Ads
1186,2022-12-30,South Africa,Web,Referral
1187,2022-09-08,Nigeria,Android,Organic
1188,2022-06-28,Ghana,Web,Ads
1189,2022-07-01,Ghana,Android,Ads
1190,2022-06-01,South Africa,Web,Referral
1191,2022-01-25,Kenya,iOS,Ads
1192,2022-06-29,Nigeria,Web,Ads
1193,2022-07-17,Kenya,Android,Ads
1194,2022-12-10,Kenya,iOS,Ads
1195,2022-06-10,Kenya,iOS,Organic
1196,2022-06-26,Nigeria,iOS,Organic
1197,2022-10-12,Kenya,Android,Organic
1198,2022-03-04,South Africa,Web,Organic
1199,2022-05-30,Ghana,Android,Organic
1200,2022-06-03,Nigeria,Android,Organic
1201,2022-06-05,Ghana,Web,Organic
1202,2022-02-18,Nigeria,iOS,Ads
1203,2022-12-03,Ghana,Android,Ads
1204,2022-03-25,Kenya,iOS,Organic
1205,2022-12-27,Kenya,Android,Ads
1206,2022-06-26,Nigeria,Android,Referral
1207,2022-05-28,Ghana,Web,Ads
1208,2022-04-28,Ghana,iOS,Ads
1209,2022-12-08,Kenya,Android,Referral
1210,2022-03-04,Nigeria,Android,Referral
1211,2022-07-08,Ghana,iOS,Organic
1212,2022-12-26,Kenya,Android,Referral
1213,2022-02-18,Nigeria,iOS,Organic
1214,2022-11-23,Kenya,iOS,Referral
1215,2022-09-14,Kenya,Web,Organic
1216,2022-08-12,Ghana,iOS,Ads
1217,2022-05-21,Ghana,Web,Organic
1218,2022-08-03,South Africa,Web,Ads
1219,2022-07-30,Ghana,Web,Organic
1220,2022-11-14,Kenya,Web,Ads
1221,2022-02-01,South Africa,Web,Referral
1222,2022-06-07,Nigeria,Android,Ads
1223,2022-10-12,Nigeria,Web,Organic
1224,2022-11-01,South Africa,Web,Referral
